0.000000	0.000000
0.157080	0.000965
0.314159	0.001983
0.471239	0.003431
0.628319	0.003453
0.785398	0.003563
0.942478	0.000948
1.099557	0.004564
1.256637	0.002378
1.413717	0.000581
1.570796	-0.000206
1.727876	-0.005926
1.884955	-0.012831
2.042035	-0.014991
2.199115	-0.015103
2.356194	-0.020232
2.513274	-0.003228
2.670354	-0.012067
2.827433	-0.008450
2.984513	-0.000643
3.141593	0.000000
3.298672	0.005670
3.455752	0.006877
3.612832	0.009679
3.769912	0.012618
3.926991	0.013239
4.084071	0.002065
4.241150	0.004220
4.398230	0.000415
4.555310	0.001495
4.712389	-0.001366
4.869469	-0.000767
5.026549	-0.006077
5.183629	-0.004652
5.340708	-0.001994
5.497788	-0.004283
5.654868	-0.000785
5.811947	-0.000189
5.969027	-0.000114
6.126107	0.000118
6.283186	-0.000000
6.440266	-0.000863
6.597346	-0.000798
6.754426	-0.000269
6.911505	-0.003438
7.068585	-0.001416
7.225665	-0.008262
7.382744	-0.005715
7.539824	-0.000832
7.696904	-0.000346
7.853983	0.002919
8.011063	0.000206
8.168142	0.006877
8.325222	0.016253
8.482302	0.017287
8.639381	0.013348
8.796461	0.010655
8.953541	0.009652
9.110620	0.007871
9.267700	0.001002
9.424780	-0.000000
9.581860	-0.000994
9.738939	-0.006880
9.896019	-0.004363
10.053099	-0.002949
10.210178	-0.003045
10.367258	-0.005558
10.524338	-0.002615
10.681417	-0.001965
10.838497	-0.000952
10.995577	0.000020
11.152657	0.004755
11.309736	0.005303
11.466816	0.003009
11.623896	0.000271
11.780975	0.003029
11.938055	0.003656
12.095135	0.000582
12.252214	0.000375
12.409294	-0.000035
12.566374	0.000000
12.723454	0.000919
12.880533	0.001928
13.037613	0.002022
13.194693	0.002119
13.351772	0.001548
13.508852	0.002296
13.665932	0.006671
13.823011	0.002252
13.980091	0.000468
14.137171	-0.002262
14.294250	-0.001068
14.451330	-0.005466
14.608410	-0.000949
14.765490	-0.018886
14.922569	-0.014365
15.079649	-0.015198
15.236729	-0.008206
15.393808	-0.007840
15.550888	-0.002699
15.707968	0.000000
15.865047	0.001538
16.022127	0.006869
16.179207	0.001617
16.336287	0.005188
16.493366	0.007877
16.650446	0.002285
16.807526	0.006520
16.964605	0.000077
17.121685	0.000838
17.278765	-0.000005
17.435844	-0.005535
17.592924	-0.005891
17.750004	-0.001709
17.907084	-0.002712
18.064163	-0.002298
18.221243	-0.001083
18.378323	-0.000951
18.535402	-0.000505
18.692482	0.000124
18.849562	-0.000000
19.006641	-0.000119
19.163721	-0.000152
19.320801	-0.003391
19.477880	-0.003051
19.634960	-0.000162
19.792040	-0.003829
19.949120	-0.001578
20.106199	-0.002373
20.263279	-0.000994
20.420359	0.000129
20.577438	0.000324
20.734518	0.007891
20.891598	0.002973
21.048677	0.019728
21.205757	0.008093
21.362837	0.010319
21.519917	0.000069
21.676996	0.002903
21.834076	0.003988
21.991156	-0.000000
22.148235	-0.000636
22.305315	-0.007037
22.462395	-0.007514
22.619474	-0.011473
22.776554	-0.013757
22.933634	-0.001463
23.090714	-0.000503
23.247793	-0.002211
23.404873	-0.000052
23.561953	0.000800
23.719032	0.001486
23.876112	0.007069
24.033192	0.003429
24.190271	0.007357
24.347351	0.005241
24.504431	0.003044
24.661510	0.000353
24.818590	0.000169
24.975670	-0.000058
25.132750	0.000000
25.289829	0.000769
25.446909	0.000622
25.603989	0.003105
25.761068	0.006949
25.918148	0.007891
26.075228	0.000616
26.232307	0.001070
26.389387	0.002448
26.546467	0.000232
26.703547	-0.001836
26.860626	-0.001876
27.017706	-0.012008
27.174786	-0.011237
27.331865	-0.001145
27.488945	-0.002343
27.646025	-0.007633
27.803104	-0.013043
27.960184	-0.007122
28.117264	-0.001145
28.274343	0.000000
28.431423	0.005213
28.588503	0.003354
28.745583	0.001459
28.902662	0.008964
29.059742	0.002489
29.216822	0.002960
29.373901	0.004642
29.530981	0.004627
29.688061	0.000431
29.845140	-0.000451
30.002220	-0.003942
30.159300	-0.001661
30.316380	-0.001374
30.473459	-0.006729
30.630539	-0.002405
30.787619	-0.001996
30.944698	-0.000050
31.101778	-0.000185
31.258858	0.000071
31.415937	-0.000000
31.573017	-0.001051
31.730097	-0.000210
31.887177	-0.003554
32.044254	-0.003723
32.201332	-0.005623
32.358410	-0.003278
32.515488	-0.002104
32.672565	-0.004403
32.829643	-0.000640
32.986721	0.002412
33.143799	0.004835
33.300877	0.000392
33.457954	0.000200
33.615032	0.014677
33.772110	0.002593
33.929188	0.004559
34.086266	0.011412
34.243343	0.006395
34.400421	0.000893
34.557499	0.000000
34.714577	-0.004545
34.871655	-0.001740
35.028732	-0.004745
35.185810	-0.007471
35.342888	-0.010354
35.499966	-0.006800
35.657043	-0.005023
35.814121	-0.005131
35.971199	-0.001284
36.128277	0.000104
36.285355	0.003892
36.442432	0.000370
36.599510	0.004808
36.756588	0.005839
36.913666	0.004017
37.070744	0.002260
37.227821	0.001967
