0.000000	-0.000000
0.000965	-0.000317
0.001983	-0.002043
0.003431	-0.001442
0.003453	-0.010698
0.003563	-0.014166
0.000948	-0.002827
0.004564	-0.007010
0.002378	-0.009453
0.000581	-0.026252
-0.000206	-0.002654
-0.005926	-0.001235
-0.012831	0.009518
-0.014991	0.026998
-0.015103	0.008417
-0.020232	0.005222
-0.003228	-0.002699
-0.012067	-0.012565
-0.008450	-0.004822
-0.000643	-0.000481
0.000000	-0.000000
0.005670	-0.002925
0.006877	-0.003313
0.009679	0.000705
0.012618	0.000656
0.013239	0.004473
0.002065	-0.015841
0.004220	-0.002976
0.000415	0.005838
0.001495	0.029481
-0.001366	-0.011470
-0.000767	-0.026921
-0.006077	0.007512
-0.004652	0.016784
-0.001994	-0.007281
-0.004283	-0.015429
-0.000785	0.009099
-0.000189	0.009240
-0.000114	-0.008584
0.000118	-0.000416
-0.000000	-0.000000
-0.000863	0.003918
-0.000798	0.000921
-0.000269	-0.006195
-0.003438	0.000200
-0.001416	0.000154
-0.008262	-0.008668
-0.005715	0.024036
-0.000832	-0.004239
-0.000346	-0.005520
0.002919	0.030831
0.000206	-0.004948
0.006877	0.003062
0.016253	-0.007088
0.017287	-0.005440
0.013348	0.011144
0.010655	-0.009029
0.009652	0.014611
0.007871	-0.007689
0.001002	0.000803
-0.000000	0.000000
-0.000994	-0.002610
-0.006880	0.007141
-0.004363	-0.008515
-0.002949	0.007168
-0.003045	-0.002259
-0.005558	0.004891
-0.002615	-0.025951
-0.001965	0.006449
-0.000952	-0.007177
0.000020	0.009887
0.004755	-0.019917
0.005303	0.011019
0.003009	-0.004257
0.000271	-0.002121
0.003029	0.011747
0.003656	-0.014402
0.000582	0.008235
0.000375	-0.003771
-0.000035	-0.000692
0.000000	-0.000000
0.000919	0.002927
0.001928	-0.000644
0.002022	-0.007594
0.002119	0.000298
0.001548	-0.005618
0.002296	-0.000153
0.006671	0.033695
0.002252	-0.003591
0.000468	-0.012390
-0.002262	0.027374
-0.001068	0.005037
-0.005466	-0.014601
-0.000949	0.004175
-0.018886	0.009908
-0.014365	-0.000095
-0.015198	-0.012252
-0.008206	0.001728
-0.007840	0.010937
-0.002699	0.000163
0.000000	0.000000
0.001538	0.000468
0.006869	-0.000987
0.001617	-0.000752
0.005188	0.000574
0.007877	0.001431
0.002285	0.015647
0.006520	-0.003097
0.000077	-0.023658
0.000838	-0.033298
-0.000005	-0.001808
-0.005535	0.017769
-0.005891	0.017101
-0.001709	0.012428
-0.002712	0.006498
-0.002298	-0.002179
-0.001083	-0.011412
-0.000951	-0.015794
-0.000505	-0.006143
0.000124	-0.000250
-0.000000	0.000000
-0.000119	0.000041
-0.000152	-0.001990
-0.003391	-0.000524
-0.003051	-0.002988
-0.000162	-0.008669
-0.003829	-0.024460
-0.001578	-0.005577
-0.002373	-0.012151
-0.000994	-0.023353
0.000129	-0.026312
0.000324	-0.006378
0.007891	-0.006388
0.002973	-0.001437
0.019728	0.000563
0.008093	0.013156
0.010319	0.009429
0.000069	0.010239
0.002903	0.007944
0.003988	0.002696
-0.000000	-0.000000
-0.000636	0.001068
-0.007037	0.003625
-0.007514	0.001386
-0.011473	0.001031
-0.013757	-0.010414
-0.001463	-0.029093
-0.000503	-0.017804
-0.002211	0.001713
-0.000052	0.013099
0.000800	0.011989
0.001486	-0.011248
0.007069	-0.010023
0.003429	-0.001961
0.007357	0.001241
0.005241	0.017926
0.003044	-0.010992
0.000353	-0.005847
0.000169	0.002548
-0.000058	0.005770
0.000000	0.000000
0.000769	0.005349
0.000622	-0.004336
0.003105	-0.008472
0.006949	0.011556
0.007891	0.003699
0.000616	-0.006132
0.001070	0.007844
0.002448	0.016699
0.000232	-0.013945
-0.001836	0.001471
-0.001876	0.009769
-0.012008	-0.013572
-0.011237	0.001582
-0.001145	0.001394
-0.002343	-0.024007
-0.007633	0.016310
-0.013043	-0.003024
