0.000000	0.000000	-0.000000
0.157080	0.000965	-0.000317
0.314159	0.001983	-0.002043
0.471239	0.003431	-0.001442
0.628319	0.003453	-0.010698
0.785398	0.003563	-0.014166
0.942478	0.000948	-0.002827
1.099557	0.004564	-0.007010
1.256637	0.002378	-0.009453
1.413717	0.000581	-0.026252
1.570796	-0.000206	-0.002654
1.727876	-0.005926	-0.001235
1.884955	-0.012831	0.009518
2.042035	-0.014991	0.026998
2.199115	-0.015103	0.008417
2.356194	-0.020232	0.005222
2.513274	-0.003228	-0.002699
2.670354	-0.012067	-0.012565
2.827433	-0.008450	-0.004822
2.984513	-0.000643	-0.000481
3.141593	0.000000	-0.000000
3.298672	0.005670	-0.002925
3.455752	0.006877	-0.003313
3.612832	0.009679	0.000705
3.769912	0.012618	0.000656
3.926991	0.013239	0.004473
4.084071	0.002065	-0.015841
4.241150	0.004220	-0.002976
4.398230	0.000415	0.005838
4.555310	0.001495	0.029481
4.712389	-0.001366	-0.011470
4.869469	-0.000767	-0.026921
5.026549	-0.006077	0.007512
5.183629	-0.004652	0.016784
5.340708	-0.001994	-0.007281
5.497788	-0.004283	-0.015429
5.654868	-0.000785	0.009099
5.811947	-0.000189	0.009240
5.969027	-0.000114	-0.008584
6.126107	0.000118	-0.000416
6.283186	-0.000000	-0.000000
6.440266	-0.000863	0.003918
6.597346	-0.000798	0.000921
6.754426	-0.000269	-0.006195
6.911505	-0.003438	0.000200
7.068585	-0.001416	0.000154
7.225665	-0.008262	-0.008668
7.382744	-0.005715	0.024036
7.539824	-0.000832	-0.004239
7.696904	-0.000346	-0.005520
7.853983	0.002919	0.030831
8.011063	0.000206	-0.004948
8.168142	0.006877	0.003062
8.325222	0.016253	-0.007088
8.482302	0.017287	-0.005440
8.639381	0.013348	0.011144
8.796461	0.010655	-0.009029
8.953541	0.009652	0.014611
9.110620	0.007871	-0.007689
9.267700	0.001002	0.000803
9.424780	-0.000000	0.000000
9.581860	-0.000994	-0.002610
9.738939	-0.006880	0.007141
9.896019	-0.004363	-0.008515
10.053099	-0.002949	0.007168
10.210178	-0.003045	-0.002259
10.367258	-0.005558	0.004891
10.524338	-0.002615	-0.025951
10.681417	-0.001965	0.006449
10.838497	-0.000952	-0.007177
10.995577	0.000020	0.009887
11.152657	0.004755	-0.019917
11.309736	0.005303	0.011019
11.466816	0.003009	-0.004257
11.623896	0.000271	-0.002121
11.780975	0.003029	0.011747
11.938055	0.003656	-0.014402
12.095135	0.000582	0.008235
12.252214	0.000375	-0.003771
12.409294	-0.000035	-0.000692
12.566374	0.000000	-0.000000
12.723454	0.000919	0.002927
12.880533	0.001928	-0.000644
13.037613	0.002022	-0.007594
13.194693	0.002119	0.000298
13.351772	0.001548	-0.005618
13.508852	0.002296	-0.000153
13.665932	0.006671	0.033695
13.823011	0.002252	-0.003591
13.980091	0.000468	-0.012390
14.137171	-0.002262	0.027374
14.294250	-0.001068	0.005037
14.451330	-0.005466	-0.014601
14.608410	-0.000949	0.004175
14.765490	-0.018886	0.009908
14.922569	-0.014365	-0.000095
15.079649	-0.015198	-0.012252
15.236729	-0.008206	0.001728
15.393808	-0.007840	0.010937
15.550888	-0.002699	0.000163
15.707968	0.000000	0.000000
15.865047	0.001538	0.000468
16.022127	0.006869	-0.000987
16.179207	0.001617	-0.000752
16.336287	0.005188	0.000574
16.493366	0.007877	0.001431
16.650446	0.002285	0.015647
16.807526	0.006520	-0.003097
16.964605	0.000077	-0.023658
17.121685	0.000838	-0.033298
17.278765	-0.000005	-0.001808
17.435844	-0.005535	0.017769
17.592924	-0.005891	0.017101
17.750004	-0.001709	0.012428
17.907084	-0.002712	0.006498
