6.126107	-0.000288	0.002146
6.283186	-0.000618	-0.023345
6.440266	-0.002929	0.002782
6.597346	-0.001404	0.005402
6.754426	-0.002492	-0.006373
6.911505	-0.004558	0.013412
7.068585	-0.002117	0.000683
7.225665	-0.005244	-0.007947
7.382744	-0.002313	0.005640
7.539824	-0.000832	-0.001835
7.696904	-0.000131	-0.000512
8.011063	-0.000968	0.000085
8.168142	-0.000015	-0.001016
8.325222	-0.007818	0.005207
8.482302	-0.000484	0.001086
8.639381	-0.016056	-0.003268
8.796461	-0.022861	0.005583
8.953541	-0.009657	-0.035058
9.110620	-0.022399	0.020537
9.267700	-0.006981	-0.002634
9.424780	-0.006225	0.014009
9.581860	-0.007280	-0.027805
9.738939	-0.027176	0.018951
9.896019	-0.008750	-0.006035
10.053099	-0.003429	0.015682
10.210178	-0.008250	-0.014100
10.367258	-0.002826	0.004298
10.524338	-0.004255	-0.004102
10.681417	-0.000732	0.007643
10.838497	-0.000068	-0.002474
11.152657	-0.000540	0.004384
11.309736	-0.000599	-0.007844
11.466816	-0.003213	0.005376
11.623896	-0.002468	0.002757
11.780975	-0.005781	-0.010281
11.938055	-0.002119	0.003331
12.095135	-0.002548	-0.005555
12.252214	-0.001872	0.018265
18.692482	-0.000264	0.022942
18.849562	-0.000655	0.013288
19.006641	-0.000019	0.000705
19.163721	-0.007925	-0.002043
19.320801	-0.000377	-0.000635
19.477880	-0.006954	-0.007558
19.634960	-0.001303	-0.017008
19.792040	-0.002222	-0.016775
19.949120	-0.002492	-0.010767
20.106199	-0.000608	-0.002627
20.263279	-0.000062	-0.003150
20.577438	-0.000577	0.000022
20.734518	-0.003350	0.001103
20.891598	-0.006369	0.000245
21.048677	-0.013012	-0.000135
21.205757	-0.019415	-0.000823
21.362837	-0.023838	-0.024270
21.519917	-0.010358	-0.026935
21.676996	-0.006568	-0.012726
21.834076	-0.031876	-0.022587
21.991156	-0.029361	-0.003625
22.148235	-0.027973	0.001838
22.305315	-0.030059	0.013349
22.462395	-0.023675	0.007761
22.619474	-0.014130	0.000814
22.776554	-0.014371	-0.000437
22.933634	-0.002375	-0.008182
23.090714	-0.000200	-0.000231
23.247793	-0.001165	0.001917
23.404873	-0.000032	0.002891
23.719032	-0.000493	0.001412
23.876112	-0.002465	0.010606
24.033192	-0.001840	0.001020
24.190271	-0.001200	-0.004520
24.347351	-0.000332	-0.020554
24.504431	-0.001197	0.012871
24.661510	-0.000184	0.003096
24.818590	-0.000351	-0.010188
31.258858	-0.000835	0.000217
31.415937	-0.000816	-0.015453
31.573017	-0.003469	0.032796
31.730097	-0.005540	-0.036139
31.887177	-0.000693	0.025358
32.044254	-0.004286	-0.008620
32.201332	-0.002090	-0.002659
32.358410	-0.004932	0.015103
32.515488	-0.003291	-0.017509
32.672565	-0.001000	0.003605
32.829643	-0.000069	0.001777
33.143799	-0.000120	-0.004969
33.300877	-0.001480	-0.000428
33.457954	-0.004957	0.010675
33.615032	-0.008385	-0.010094
33.772110	-0.014280	-0.005615
33.929188	-0.006280	0.006194
34.086266	-0.023901	-0.012317
34.243343	-0.005291	-0.023592
34.400421	-0.028001	0.017939
34.557499	-0.021368	0.018867
34.714577	-0.033898	-0.011248
34.871655	-0.023997	-0.009122
35.028732	-0.008359	0.009623
35.185810	-0.006409	0.006302
35.342888	-0.002988	-0.000268
35.499966	-0.008052	-0.003561
35.657043	-0.005191	0.002019
35.814121	-0.001578	0.005654
35.971199	-0.000198	-0.000723
36.285355	-0.000145	0.000796
36.442432	-0.001695	-0.007408
36.599510	-0.000779	-0.014350
36.756588	-0.003876	-0.005433
36.913666	-0.002543	0.004204
37.070744	-0.005046	0.009780
37.227821	-0.002387	0.010776
37.384899	-0.000066	-0.008632
43.825089	-0.000741	0.021870
43.982166	-0.003480	0.023443
44.139244	-0.002798	-0.008357
44.296322	-0.003677	-0.016359
44.453400	-0.007170	0.004540
44.610477	-0.002732	0.030340
44.767555	-0.001559	0.002116
44.924633	-0.002167	-0.015664
45.081711	-0.003389	-0.000704
45.238789	-0.000980	0.011645
45.395866	-0.000006	0.000000
45.710022	-0.000938	-0.002012
45.867100	-0.002821	-0.007970
46.024178	-0.000111	0.011181
46.181255	-0.009935	0.006846
46.338333	-0.007964	-0.015748
46.495411	-0.022152	0.012463
46.652489	-0.030954	0.004352
46.809566	-0.009220	-0.025361
46.966644	-0.004767	0.011250
47.123722	-0.023934	0.004304
47.280800	-0.009901	-0.035211
47.437878	-0.032968	0.003783
47.594955	-0.005715	-0.005519
47.752033	-0.001318	-0.003094
47.909111	-0.011519	0.005208
48.066189	-0.007223	-0.010386
48.223267	-0.000792	0.004992
48.380344	-0.000447	-0.000542
48.537422	-0.000043	-0.001205
48.851578	-0.000423	0.004649
49.008656	-0.000865	-0.004941
49.165733	-0.000394	0.010739
49.322811	-0.000426	-0.004751
49.479889	-0.000779	0.016752
49.636967	-0.003078	-0.009952
49.794044	-0.002794	0.013067
49.951122	-0.001062	-0.022258
56.391312	-0.000541	-0.011778
56.548389	-0.001734	0.001514
56.705467	-0.000610	0.001173
56.862545	-0.005129	0.015080
57.019623	-0.009401	-0.004797
57.176701	-0.003802	-0.020496
57.333778	-0.001130	-0.014368
57.490856	-0.005392	-0.000791
57.647934	-0.003343	0.000973
57.805012	-0.000552	0.005098
57.962090	-0.000127	0.005687
58.276245	-0.000361	-0.000365
58.433323	-0.003296	0.000994
58.590401	-0.007385	0.010980
58.747478	-0.000223	0.010662
58.904556	-0.005101	0.012776
59.061634	-0.016353	0.010088
59.218712	-0.015872	0.005129
59.375790	-0.033940	0.010870
59.532867	-0.032374	0.006272
59.689945	-0.005432	0.015694
59.847023	-0.032366	0.013277
60.004101	-0.001833	0.008538
60.161179	-0.003093	0.004548
60.318256	-0.003384	0.008020
60.475334	-0.004751	0.000005
60.632412	-0.005857	0.009021
60.789490	-0.001936	0.005250
60.946568	-0.001587	0.002380
61.103645	-0.000044	0.005156
61.417801	-0.000249	-0.001274
61.574879	-0.001891	-0.003089
61.731956	-0.001967	0.002209
61.889034	-0.001089	0.004526
62.046112	-0.006165	0.009116
62.203190	-0.001406	0.024179
62.360268	-0.001381	0.003929
62.517345	-0.001137	-0.005835
